route_id,source_id,name_source,city_source,zone_source,facilities_source,destination_id,name_dest,city_dest,zone_dest,facilities_dest,distance_km,avg_speed_kmph,travel_time_hr,ticket_price_inr,train_type,stops,delay_probability,lat_source,lon_source,lat_dest,lon_dest,source,destination,lat_destination,lon_destination
5253,1503,Station_1503,City_11,SCR,Standard,1211,Station_1211,City_402,NR,Premium,1385,120,11.54,1442.92,Shatabdi,7,0.01,21.893210269565245,73.06894319182054,31.610832,94.905909,Indore,Jodhpur,23.147896786677606,90.6105173412368
4297,1502,Station_1502,City_337,NER,Standard,1211,Station_1211,City_402,NR,Premium,212,120,1.77,229.15,Shatabdi,4,0.27,28.664919645426394,75.80324637039054,31.610832,94.905909,Visakhapatnam,Bhopal,14.926057957418513,73.58907121156709
6599,1275,Station_1275,City_325,NR,Standard,1211,Station_1211,City_402,NR,Premium,84,50,1.68,78.37,Superfast,8,0.09,20.477705929884245,87.55570843685535,31.610832,94.905909,Bengaluru,Kochi,9.401860525091617,74.99270750752771
3708,771,Station_771,City_11,NR,Standard,454,Station_454,City_411,SR,Premium,1448,120,12.07,1702.38,Rajdhani,6,0.2,20.37673735737023,78.46523410067743,27.258739,74.333937,Jodhpur,Shimla,9.487572383883942,90.64967409640676
2558,437,Station_437,City_452,NR,Standard,454,Station_454,City_411,SR,Premium,1395,60,23.25,1197.64,Rajdhani,10,0.18,8.253490708623515,95.126217144398,27.258739,74.333937,Delhi,Jaipur,36.82854027090325,82.35042099037409
4811,569,Station_569,City_90,NER,Standard,454,Station_454,City_411,SR,Premium,735,60,12.25,684.39,Passenger,6,0.27,23.886387505844638,77.66183945495106,27.258739,74.333937,Lucknow,Jodhpur,30.47676995366904,89.53693108097916
8067,737,Station_737,City_135,NCR,Premium,454,Station_454,City_411,SR,Premium,1382,60,23.03,1471.57,Shatabdi,5,0.06,33.18980357395469,96.17877515358497,27.258739,74.333937,Mumbai,Dehradun,13.4566190162895,94.06320335065487
6490,1667,Station_1667,City_452,SCR,Standard,1639,Station_1639,City_103,NER,Standard,1717,60,28.62,592.35,Shatabdi,10,0.26,23.810599126733287,95.31072338833513,12.533109,82.273386,Delhi,Chandigarh,8.254569033952457,74.93594573171619
6493,1693,Station_1693,City_446,NCR,Premium,1639,Station_1639,City_103,NER,Standard,517,70,7.39,597.42,Shatabdi,1,0.11,22.579416471166887,94.42412097059245,12.533109,82.273386,Ahmedabad,Pune,35.92131575600936,80.76589166735008
6972,445,Station_445,City_168,ER,Basic,1639,Station_1639,City_103,NER,Standard,451,120,3.76,493.33,Passenger,7,0.08,24.96761766618614,83.66388290022084,12.533109,82.273386,Shillong,Ahmedabad,18.769300730333743,70.2357257595883
2956,275,Station_275,City_57,NWR,Premium,1639,Station_1639,City_103,NER,Standard,1565,50,31.3,1039.24,Superfast,6,0.25,34.84527431207594,89.62251020625513,12.533109,82.273386,Indore,Trivandrum,27.179507172338827,96.94305618407641
9121,850,Station_850,City_232,SR,Basic,1639,Station_1639,City_103,NER,Standard,363,100,3.63,420.09,Express,6,0.13,36.60249830006619,90.56524772717103,12.533109,82.273386,Surat,Jaipur,14.21324994702434,95.13287236790966
369,1798,Station_1798,City_405,NER,Premium,615,Station_615,City_203,SR,Standard,1771,60,29.52,1926.02,Shatabdi,7,0.24,16.196096071087226,84.80785684184704,26.142524,89.053663,Jammu,Hyderabad,16.006893950706107,75.1242053590335
2863,1651,Station_1651,City_420,NWR,Standard,615,Station_615,City_203,SR,Standard,1431,100,14.31,1123.22,Superfast,3,0.08,22.876248853552177,87.03737601713729,26.142524,89.053663,Jodhpur,Shimla,19.15690543978051,77.00898278598817
998,543,Station_543,City_316,NCR,Basic,615,Station_615,City_203,SR,Standard,1875,120,15.62,2000.53,Superfast,10,0.27,22.65050774703097,70.00569676949418,26.142524,89.053663,Dehradun,Patna,16.918336471642206,69.33328776169392
5598,1257,Station_1257,City_32,NR,Basic,615,Station_615,City_203,SR,Standard,200,60,3.33,98.57,Superfast,8,0.16,27.748503478243382,86.71401454357382,26.142524,89.053663,Delhi,Shillong,11.001204494624599,90.0808355301817
2854,275,Station_275,City_57,NWR,Premium,615,Station_615,City_203,SR,Standard,1767,70,25.24,2104.69,Passenger,0,0.15,12.557301430636901,91.27652583575856,26.142524,89.053663,Shillong,Kochi,36.534838224941154,74.45178576403002
4494,829,Station_829,City_354,ER,Basic,615,Station_615,City_203,SR,Standard,1901,60,31.68,1841.13,Passenger,10,0.2,10.193649503305469,95.63008292915309,26.142524,89.053663,Bhopal,Shillong,35.2438458323424,68.95996871125232
4406,1798,Station_1798,City_405,NER,Premium,882,Station_882,City_230,ER,Basic,902,80,11.28,356.13,Rajdhani,1,0.28,12.173609353423874,85.65210193208075,13.145351,87.797107,Guwahati,Chandigarh,29.17840012133957,77.76423519411549
2052,1701,Station_1701,City_287,NR,Premium,882,Station_882,City_230,ER,Basic,1521,80,19.01,1075.81,Rajdhani,2,0.14,13.143429915933323,83.2930781985274,13.145351,87.797107,Trivandrum,Guwahati,36.159131795920324,79.51885170013966
6101,1579,Station_1579,City_285,NWR,Basic,882,Station_882,City_230,ER,Basic,961,70,13.73,848.31,Rajdhani,1,0.08,34.16910311205145,85.81223372181579,13.145351,87.797107,Bengaluru,Surat,14.113951155743132,81.17752081934152
2210,1078,Station_1078,City_188,NER,Premium,882,Station_882,City_230,ER,Basic,1221,70,17.44,1441.21,Superfast,10,0.27,15.796742805573967,95.4890032607508,13.145351,87.797107,Mumbai,Varanasi,31.58829302863338,86.0491681506651
9935,1175,Station_1175,City_460,NWR,Basic,882,Station_882,City_230,ER,Basic,858,80,10.72,526.94,Express,3,0.09,12.675168720333916,80.24583920069873,13.145351,87.797107,Kochi,Jammu,27.374924186510565,69.70288723917974
8463,1798,Station_1798,City_405,NER,Premium,1563,Station_1563,City_308,SR,Standard,186,60,3.1,96.97,Express,0,0.3,29.117539782346324,73.21767835711292,14.251431,91.898578,Jammu,Bengaluru,11.795081408448176,70.72263587105432
547,223,Station_223,City_446,WR,Basic,1563,Station_1563,City_308,SR,Standard,524,60,8.73,302.08,Rajdhani,5,0.23,35.826347950825884,72.36624951998516,14.251431,91.898578,Amritsar,Varanasi,22.132659982032266,86.75106326035593
1145,1785,Station_1785,City_226,SCR,Basic,1563,Station_1563,City_308,SR,Standard,105,80,1.31,46.05,Shatabdi,1,0.1,14.350820161813505,88.02572227021838,14.251431,91.898578,Surat,Aurangabad,25.76831073422187,82.47538989554222
5856,804,Station_804,City_486,SCR,Standard,851,Station_851,City_175,NCR,Premium,1406,80,17.57,769.26,Express,0,0.15,10.169639696950812,94.92416601541478,18.29903,86.376174,Shillong,Visakhapatnam,30.382873552307032,78.72010103393261
7312,1421,Station_1421,City_185,NER,Standard,851,Station_851,City_175,NCR,Premium,1689,100,16.89,1774.2,Superfast,1,0.2,8.675157822928215,89.82682890617033,18.29903,86.376174,Mysuru,Hyderabad,21.935892167836812,86.2693261132074
4918,1487,Station_1487,City_151,NCR,Premium,851,Station_851,City_175,NCR,Premium,1584,120,13.2,1851.1,Express,2,0.2,22.633149938064143,78.22029906986728,18.29903,86.376174,Ahmedabad,Trivandrum,28.95150986758894,76.31749719025434
7049,658,Station_658,City_289,SR,Standard,851,Station_851,City_175,NCR,Premium,1875,50,37.5,591.5,Express,10,0.27,18.555111481100845,77.66646978735618,18.29903,86.376174,Indore,Jodhpur,13.260789713567984,79.15227965610698
3058,1371,Station_1371,City_447,SR,Premium,851,Station_851,City_175,NCR,Premium,535,120,4.46,387.23,Passenger,4,0.21,8.972300200084309,92.98716998391356,18.29903,86.376174,Trivandrum,Amritsar,36.37084226926072,68.91769026324258
4547,1905,Station_1905,City_84,NCR,Premium,851,Station_851,City_175,NCR,Premium,1044,120,8.7,1230.66,Shatabdi,7,0.28,15.092344300377814,82.15262375420801,18.29903,86.376174,Jaipur,Kolkata,14.424792181498635,81.6242118193071
6740,1568,Station_1568,City_197,NCR,Basic,851,Station_851,City_175,NCR,Premium,1721,70,24.59,1709.52,Rajdhani,4,0.18,34.717345354157416,90.09450756695061,18.29903,86.376174,Ranchi,Nagpur,15.335012371997651,94.22367586646612
7795,388,Station_388,City_442,SCR,Standard,851,Station_851,City_175,NCR,Premium,1323,60,22.05,1499.03,Express,5,0.16,26.45723058874873,81.91425129409984,18.29903,86.376174,Dehradun,Nagpur,11.678690763942571,81.80113081673143
6193,804,Station_804,City_486,SCR,Standard,1759,Station_1759,City_64,NR,Standard,976,60,16.27,483.66,Shatabdi,1,0.08,31.035357267441018,76.7860769045594,10.480506,69.759921,Mysuru,Delhi,31.74589131043047,74.9786677419063
2738,1271,Station_1271,City_248,NWR,Premium,1759,Station_1759,City_64,NR,Standard,1754,70,25.06,823.12,Express,1,0.04,9.203906767847833,75.05186626672787,10.480506,69.759921,Mysuru,Pune,32.83469648943152,93.549998208122
957,335,Station_335,City_1,NER,Basic,1759,Station_1759,City_64,NR,Standard,126,70,1.8,120.27,Express,3,0.14,25.926757472428424,70.64002995097884,10.480506,69.759921,Hyderabad,Coimbatore,34.84654361343695,84.9623100756121
5945,126,Station_126,City_65,SR,Standard,1759,Station_1759,City_64,NR,Standard,1160,50,23.2,1287.22,Shatabdi,9,0.22,24.726444479969008,79.59862875941309,10.480506,69.759921,Mumbai,Raipur,26.335431569312185,74.91852516050022
9753,45,Station_45,City_207,WR,Basic,1759,Station_1759,City_64,NR,Standard,398,120,3.32,153.16,Superfast,0,0.3,18.481576353220042,94.93892993878573,10.480506,69.759921,Chennai,Amritsar,21.189400759850347,70.33581641795863
6876,804,Station_804,City_486,SCR,Standard,352,Station_352,City_53,NCR,Standard,1035,50,20.7,567.92,Shatabdi,0,0.3,20.678836108273114,73.67271091370445,10.321998,87.166657,Raipur,Lucknow,25.12299488613186,79.08440924150793
4342,784,Station_784,City_372,NWR,Premium,352,Station_352,City_53,NCR,Standard,1742,70,24.89,1801.16,Rajdhani,6,0.21,23.235486389317586,84.30741858460192,10.321998,87.166657,Trivandrum,Raipur,18.810761652206473,94.9616096882065
1477,941,Station_941,City_194,WR,Premium,352,Station_352,City_53,NCR,Standard,482,60,8.03,265.39,Shatabdi,2,0.15,9.293391905145079,91.06727732984544,10.321998,87.166657,Delhi,Hyderabad,28.841388127662444,93.26837554308898
1234,1179,Station_1179,City_282,SCR,Premium,352,Station_352,City_53,NCR,Standard,876,100,8.76,437.55,Superfast,5,0.16,29.865617337130214,83.03299503996371,10.321998,87.166657,Jodhpur,Ahmedabad,18.62555972415386,81.05629165826053
5090,1262,Station_1262,City_197,NER,Basic,352,Station_352,City_53,NCR,Standard,179,60,2.98,80.8,Superfast,8,0.04,21.54350254679642,92.35577830400273,10.321998,87.166657,Kochi,Dehradun,17.53077697071876,77.48177405792998
4520,1633,Station_1633,City_224,SR,Standard,352,Station_352,City_53,NCR,Standard,228,50,4.56,86.58,Rajdhani,2,0.12,13.134068834213616,88.48509570961168,10.321998,87.166657,Amritsar,Bengaluru,17.115235033235756,93.13198671553333
8880,804,Station_804,City_486,SCR,Standard,1792,Station_1792,City_34,ER,Basic,1095,60,18.25,791.59,Shatabdi,3,0.22,21.93460451601799,88.40700245858442,11.436306,93.598971,Chandigarh,Mysuru,24.36651854795014,83.66622809587776
428,1536,Station_1536,City_244,NR,Premium,1792,Station_1792,City_34,ER,Basic,1376,100,13.76,1412.72,Express,5,0.01,21.12144581349886,69.41528540148913,11.436306,93.598971,Trivandrum,Ranchi,15.959589892513836,73.80122721879479
8309,599,Station_599,City_493,NR,Standard,1792,Station_1792,City_34,ER,Basic,811,120,6.76,529.1,Passenger,9,0.27,35.96936390274281,96.26923245942865,11.436306,93.598971,Trivandrum,Patna,22.745155325334885,90.63013418526252
7727,273,Station_273,City_227,NWR,Standard,1792,Station_1792,City_34,ER,Basic,1757,80,21.96,1357.57,Passenger,9,0.04,15.302603945433884,80.67533174495554,11.436306,93.598971,Pune,Madurai,23.170045497998654,88.07230186114228
9359,1240,Station_1240,City_233,WR,Standard,1792,Station_1792,City_34,ER,Basic,351,60,5.85,301.74,Rajdhani,9,0.14,26.356121557133577,89.25130337450844,11.436306,93.598971,Lucknow,Shimla,17.903598038623297,94.78441721581936
9729,804,Station_804,City_486,SCR,Standard,282,Station_282,City_208,WR,Standard,1556,100,15.56,1427.5,Express,7,0.22,9.373796798788655,87.56307637644753,28.57547,80.113125,Madurai,Mumbai,13.466089652320353,84.01389684175453
842,1813,Station_1813,City_155,NCR,Basic,282,Station_282,City_208,WR,Standard,731,70,10.44,643.95,Shatabdi,8,0.26,17.24985270895256,69.14183078822272,28.57547,80.113125,Amritsar,Visakhapatnam,16.013331573984402,95.2434870690382
8682,1228,Station_1228,City_344,NCR,Basic,282,Station_282,City_208,WR,Standard,1248,70,17.83,902.59,Passenger,10,0.2,13.004144409759787,79.2241184884007,28.57547,80.113125,Kochi,Chennai,14.203230432773516,87.46585995729646
7138,101,Station_101,City_295,NWR,Standard,282,Station_282,City_208,WR,Standard,1010,60,16.83,325.29,Superfast,3,0.26,30.609989376119874,78.1235150043434,28.57547,80.113125,Mysuru,Nagpur,10.230575437790622,72.52725695024351
9329,330,Station_330,City_132,NER,Basic,282,Station_282,City_208,WR,Standard,1100,120,9.17,833.2,Superfast,0,0.23,16.52683688234049,83.94189075647478,28.57547,80.113125,Dehradun,Aurangabad,28.85068427547486,83.80922485124206
372,871,Station_871,City_268,NR,Premium,238,Station_238,City_340,NR,Basic,410,80,5.12,475.88,Express,5,0.21,30.54232153930071,81.87166618418506,14.151069,86.545295,Shillong,Madurai,16.092826717181172,75.71436708858234
9018,1534,Station_1534,City_192,NER,Standard,238,Station_238,City_340,NR,Basic,768,80,9.6,758.62,Shatabdi,0,0.1,28.785757196981695,95.33204281410879,14.151069,86.545295,Mysuru,Indore,24.58551070336036,95.41401306521374
373,1444,Station_1444,City_166,NCR,Standard,263,Station_263,City_434,SCR,Basic,1634,80,20.43,1725.68,Shatabdi,9,0.12,21.70491322443973,75.31565782929445,11.138333,92.515829,Kolkata,Coimbatore,20.745520855039107,76.61794401041146
2416,1717,Station_1717,City_284,SR,Premium,263,Station_263,City_434,SCR,Basic,323,120,2.69,300.08,Superfast,4,0.18,12.348926633072919,81.75807856503596,11.138333,92.515829,Pune,Aurangabad,16.94251700348575,93.5984352136582
1309,708,Station_708,City_361,WR,Standard,263,Station_263,City_434,SCR,Basic,1645,120,13.71,1357.31,Express,1,0.07,18.329534726033415,69.80440342817217,11.138333,92.515829,Jodhpur,Lucknow,9.309198361217419,79.21530419601612
2930,1695,Station_1695,City_427,NWR,Standard,263,Station_263,City_434,SCR,Basic,55,60,0.92,32.7,Rajdhani,4,0.03,10.864745754290617,68.32350593605982,11.138333,92.515829,Ranchi,Delhi,15.487249922015334,79.2653855558349
2074,821,Station_821,City_487,WR,Standard,263,Station_263,City_434,SCR,Basic,1983,80,24.79,2120.77,Rajdhani,7,0.1,28.578401162226953,84.5136324309384,11.138333,92.515829,Raipur,Dehradun,14.670327543401246,81.77477671820483
2513,1444,Station_1444,City_166,NCR,Standard,1257,Station_1257,City_32,NR,Basic,615,100,6.15,475.48,Rajdhani,6,0.12,27.414592250174948,80.75466067405725,18.707464,83.917669,Hyderabad,Chennai,29.3340661042972,80.10485732972765
7494,705,Station_705,City_91,SCR,Basic,1257,Station_1257,City_32,NR,Basic,1428,120,11.9,1427.3,Express,2,0.09,24.564439920977957,82.96225232585212,18.707464,83.917669,Amritsar,Aurangabad,36.17115527231782,71.4660825025245
8202,270,Station_270,City_272,SCR,Basic,1257,Station_1257,City_32,NR,Basic,1082,60,18.03,368.25,Superfast,2,0.02,24.282630992513234,71.45582538264111,18.707464,83.917669,Nagpur,Ranchi,25.819702637271988,79.86222879383271
3694,936,Station_936,City_119,NR,Premium,1257,Station_1257,City_32,NR,Basic,1914,100,19.14,1381.67,Passenger,3,0.2,17.95363538791137,80.61308562108802,18.707464,83.917669,Chandigarh,Amritsar,31.63732172047246,86.1432547938985
2973,1867,Station_1867,City_288,NER,Standard,1257,Station_1257,City_32,NR,Basic,1326,60,22.1,486.19,Shatabdi,10,0.29,13.566562010502537,96.29126785912106,18.707464,83.917669,Ranchi,Pune,17.267216488633906,83.57795317285421
8172,1468,Station_1468,City_64,NWR,Standard,1257,Station_1257,City_32,NR,Basic,1197,60,19.95,813.52,Passenger,5,0.01,9.068819772649839,82.29923456408002,18.707464,83.917669,Varanasi,Delhi,25.33048942544891,80.7473346007879
9567,1383,Station_1383,City_42,NR,Premium,1257,Station_1257,City_32,NR,Basic,1430,70,20.43,737.05,Express,7,0.02,19.654537235445066,91.362779615203,18.707464,83.917669,Chennai,Jammu,10.209955073920051,85.96053446001343
3691,662,Station_662,City_430,SCR,Basic,423,Station_423,City_107,NWR,Standard,1510,60,25.17,1308.14,Shatabdi,3,0.19,27.75102399688545,71.9879933008361,28.016957,82.181089,Mysuru,Pune,28.05577148093698,81.35206027086289
577,304,Station_304,City_130,ER,Standard,423,Station_423,City_107,NWR,Standard,681,60,11.35,266.14,Passenger,9,0.28,14.871618894613992,68.72120641234211,28.016957,82.181089,Trivandrum,Pune,32.257094662716604,89.96710286749823
4214,1421,Station_1421,City_185,NER,Standard,423,Station_423,City_107,NWR,Standard,1993,120,16.61,1919.52,Rajdhani,10,0.05,9.305224107470835,88.40741131015326,28.016957,82.181089,Kochi,Mysuru,30.73567724682867,89.06284519350169
3360,510,Station_510,City_258,ER,Basic,423,Station_423,City_107,NWR,Standard,1807,50,36.14,955.57,Rajdhani,4,0.02,8.993219951042313,72.94385669453476,28.016957,82.181089,Nagpur,Indore,24.15546574159068,80.61389018497925
1044,700,Station_700,City_15,ER,Premium,423,Station_423,City_107,NWR,Standard,965,60,16.08,417.16,Express,5,0.1,11.734526302710051,72.53565935937013,28.016957,82.181089,Aurangabad,Nagpur,11.407189244153656,72.45815551699751
4788,1893,Station_1893,City_147,SR,Standard,423,Station_423,City_107,NWR,Standard,1570,70,22.43,836.43,Passenger,7,0.17,12.90131483376069,70.2835551694046,28.016957,82.181089,Mysuru,Bengaluru,14.994389983408794,92.12927605567808
8382,1095,Station_1095,City_55,NWR,Premium,423,Station_423,City_107,NWR,Standard,77,100,0.77,37.41,Superfast,0,0.23,30.595630752539204,69.52791904225646,28.016957,82.181089,Nagpur,Ranchi,27.191554662031283,96.72305141425905
6287,966,Station_966,City_307,SR,Basic,423,Station_423,City_107,NWR,Standard,1589,50,31.78,696.08,Rajdhani,8,0.24,17.245421477009145,80.39389270068051,28.016957,82.181089,Chandigarh,Lucknow,18.31649838322537,95.29035259023469
5129,214,Station_214,City_5,NR,Premium,423,Station_423,City_107,NWR,Standard,1381,50,27.62,555.19,Superfast,7,0.06,26.749311426560652,88.40020838914008,28.016957,82.181089,Indore,Lucknow,20.675626113921076,96.68042662682467
376,1869,Station_1869,City_8,NER,Basic,112,Station_112,City_213,NER,Basic,599,80,7.49,572.27,Rajdhani,10,0.25,31.941324725668633,75.78632147783304,19.820382,83.735723,Jodhpur,Raipur,24.915484864726995,96.93457146490596
9062,426,Station_426,City_489,NR,Standard,112,Station_112,City_213,NER,Basic,103,120,0.86,76.16,Shatabdi,0,0.07,33.586030497740346,79.1239699411827,19.820382,83.735723,Shimla,Hyderabad,20.55305870590587,85.99564152014128
1180,659,Station_659,City_189,SR,Premium,112,Station_112,City_213,NER,Basic,978,80,12.22,974.37,Passenger,3,0.26,30.416906067882735,76.96363576814349,19.820382,83.735723,Nagpur,Chennai,15.226959650449391,84.38912204837042
6531,1254,Station_1254,City_106,NCR,Standard,112,Station_112,City_213,NER,Basic,324,70,4.63,323.88,Passenger,8,0.07,24.324429255281057,92.96976159512835,19.820382,83.735723,Varanasi,Lucknow,36.36203943160783,96.18479626797031
2601,1377,Station_1377,City_123,NWR,Premium,112,Station_112,City_213,NER,Basic,1824,80,22.8,1804.53,Shatabdi,6,0.21,26.723877346016735,82.06454643837169,19.820382,83.735723,Mysuru,Pune,24.92672788615063,72.15636645169947
5115,201,Station_201,City_36,NCR,Basic,112,Station_112,City_213,NER,Basic,862,80,10.78,511.92,Shatabdi,0,0.05,15.031764268651896,76.00820807841471,19.820382,83.735723,Indore,Ahmedabad,27.055697919655714,86.00463719702165
1075,1869,Station_1869,City_8,NER,Basic,1483,Station_1483,City_51,NWR,Premium,468,70,6.69,404.55,Rajdhani,10,0.13,12.810239438170132,87.56235913306992,29.396152,92.079062,Patna,Surat,11.301177457772013,96.42246579752437
9622,1158,Station_1158,City_119,WR,Premium,1483,Station_1483,City_51,NWR,Premium,718,120,5.98,721.6,Shatabdi,1,0.06,22.3106651888272,94.63657076156818,29.396152,92.079062,Kanpur,Amritsar,14.106564852760167,75.51371479230383
7788,1972,Station_1972,City_412,NR,Standard,1483,Station_1483,City_51,NWR,Premium,278,80,3.48,181.02,Passenger,0,0.07,20.873931478358443,72.76401683771844,29.396152,92.079062,Jodhpur,Indore,26.595114613165503,70.04835753505957
6414,835,Station_835,City_33,SR,Premium,1483,Station_1483,City_51,NWR,Premium,1490,100,14.9,1281.24,Passenger,5,0.08,10.023865040958476,94.27892403405137,29.396152,92.079062,Aurangabad,Bhopal,13.695431240262627,87.93387875299972
6669,603,Station_603,City_232,WR,Standard,1483,Station_1483,City_51,NWR,Premium,1599,60,26.65,1475.68,Rajdhani,9,0.23,9.543274512369912,93.63973417667664,29.396152,92.079062,Aurangabad,Hyderabad,14.420364953842675,95.45824637158131
3926,1355,Station_1355,City_187,SCR,Premium,1483,Station_1483,City_51,NWR,Premium,212,70,3.03,236.32,Passenger,0,0.07,26.33151793660687,69.7925080999696,29.396152,92.079062,Pune,Ranchi,26.51309472577183,91.58001253425564
9139,227,Station_227,City_196,WR,Premium,1483,Station_1483,City_51,NWR,Premium,1826,70,26.09,1323.0,Express,2,0.12,20.121513494341407,78.15884571895137,29.396152,92.079062,Aurangabad,Coimbatore,10.284537181667934,85.61049502232419
6293,224,Station_224,City_387,NER,Premium,1483,Station_1483,City_51,NWR,Premium,1791,120,14.93,755.17,Superfast,10,0.08,30.56391562191496,90.45668409604119,29.396152,92.079062,Nagpur,Patna,9.53287483120031,91.81636788146503
1790,1869,Station_1869,City_8,NER,Basic,40,Station_40,City_441,NCR,Premium,1388,50,27.76,1079.5,Superfast,6,0.26,27.1440510095846,87.7254866737099,17.582426,82.910527,Bhopal,Kolkata,36.48466030635683,83.78530299442978
9903,1928,Station_1928,City_268,NCR,Standard,40,Station_40,City_441,NCR,Premium,1715,120,14.29,926.48,Superfast,6,0.18,9.015615113117331,91.0574582560351,17.582426,82.910527,Amritsar,Hyderabad,13.887416323568399,70.16284738715466
5577,780,Station_780,City_77,NR,Premium,40,Station_40,City_441,NCR,Premium,1122,50,22.44,707.39,Passenger,2,0.25,9.440173021191997,87.2684728846626,17.582426,82.910527,Kochi,Visakhapatnam,8.318090675399096,82.85929170700655
3161,1994,Station_1994,City_274,SCR,Premium,40,Station_40,City_441,NCR,Premium,1901,80,23.76,1142.16,Shatabdi,4,0.21,25.367904405372848,95.72204755932418,17.582426,82.910527,Jaipur,Surat,25.907237425615925,71.42958361567295
2335,1869,Station_1869,City_8,NER,Basic,1095,Station_1095,City_55,NWR,Premium,922,50,18.44,701.92,Superfast,5,0.25,13.354400092018377,77.76548743137789,30.222219,84.720346,Shimla,Coimbatore,14.083053397637805,74.9295730789952
9731,134,Station_134,City_55,NWR,Premium,1095,Station_1095,City_55,NWR,Premium,1695,100,16.95,1297.29,Shatabdi,10,0.19,17.783118339532372,71.06604398671853,30.222219,84.720346,Dehradun,Guwahati,29.419186990028027,92.02338611370872
3200,665,Station_665,City_498,WR,Basic,1095,Station_1095,City_55,NWR,Premium,1809,80,22.61,630.84,Passenger,4,0.19,17.13346782119152,92.97177235803018,30.222219,84.720346,Pune,Indore,25.815906619763638,68.29326629640609
6199,1869,Station_1869,City_8,NER,Basic,801,Station_801,City_347,SR,Premium,110,50,2.2,81.77,Rajdhani,1,0.18,21.27280372805505,82.46186107099992,8.119591,89.274494,Raipur,Madurai,12.94127186205932,71.29686150629034
1686,865,Station_865,City_281,SR,Basic,801,Station_801,City_347,SR,Premium,742,60,12.37,522.08,Rajdhani,2,0.06,22.534162486266933,68.98969738057943,8.119591,89.274494,Jaipur,Trivandrum,25.53239258145394,78.57793746376522
6517,1072,Station_1072,City_250,SCR,Standard,801,Station_801,City_347,SR,Premium,559,100,5.59,660.61,Shatabdi,2,0.09,22.674872727659274,68.82240896730306,8.119591,89.274494,Kochi,Bengaluru,8.514207871562713,94.48671751790985
1941,1825,Station_1825,City_301,ER,Basic,801,Station_801,City_347,SR,Premium,338,50,6.76,262.89,Passenger,1,0.15,22.688884343743535,91.19178421998072,8.119591,89.274494,Shimla,Mumbai,33.8737294649643,75.55506493293925
7988,1314,Station_1314,City_367,WR,Premium,801,Station_801,City_347,SR,Premium,1959,50,39.18,2129.53,Passenger,9,0.06,9.341171324251464,75.05177024260502,8.119591,89.274494,Bengaluru,Patna,33.65835628324899,71.8651562609818
7101,632,Station_632,City_456,SCR,Basic,1840,Station_1840,City_169,NWR,Standard,1375,60,22.92,991.29,Shatabdi,5,0.17,23.09745192605314,78.78436937945617,34.398774,93.497942,Kolkata,Jodhpur,18.09686646217896,88.84379787686582
8415,1901,Station_1901,City_3,SCR,Standard,1840,Station_1840,City_169,NWR,Standard,1531,70,21.87,1721.06,Express,3,0.06,18.301663958450817,69.35913390243327,34.398774,93.497942,Jodhpur,Madurai,21.92161939247915,80.31255231883964
3460,1787,Station_1787,City_454,SR,Basic,1840,Station_1840,City_169,NWR,Standard,260,70,3.71,117.91,Shatabdi,7,0.19,22.32062808213969,85.25618806184744,34.398774,93.497942,Indore,Mysuru,9.485200964518079,90.81645493010416
5460,1755,Station_1755,City_246,SCR,Standard,1840,Station_1840,City_169,NWR,Standard,1017,80,12.71,423.61,Shatabdi,4,0.27,19.180302558182646,85.66273254057981,34.398774,93.497942,Shillong,Kochi,9.341504604226875,84.77223049205121
8529,632,Station_632,City_456,SCR,Basic,178,Station_178,City_446,SR,Premium,677,70,9.67,596.3,Rajdhani,0,0.18,9.217006865192317,81.85716028311244,23.735214,79.98418,Surat,Guwahati,28.823411565019725,68.23863924197839
6660,1475,Station_1475,City_74,WR,Premium,178,Station_178,City_446,SR,Premium,157,60,2.62,100.89,Superfast,7,0.01,36.95739188354871,74.27272699626722,23.735214,79.98418,Surat,Chandigarh,28.502945507926842,84.74945394710207
8297,1645,Station_1645,City_437,WR,Premium,178,Station_178,City_446,SR,Premium,1566,50,31.32,915.07,Passenger,3,0.07,15.776038747278466,73.92170460799443,23.735214,79.98418,Patna,Ranchi,33.723634203239016,74.3358198961081
6403,800,Station_800,City_457,SR,Basic,178,Station_178,City_446,SR,Premium,1053,80,13.16,670.69,Shatabdi,2,0.05,15.491862035733067,84.86502967595489,23.735214,79.98418,Bhopal,Dehradun,30.807983610018688,83.68330643370453
5688,1285,Station_1285,City_414,SR,Standard,178,Station_178,City_446,SR,Premium,1244,50,24.88,900.3,Express,2,0.2,24.14189289132561,90.9275845129223,23.735214,79.98418,Amritsar,Coimbatore,17.4208603889074,75.27185633223675
2457,1281,Station_1281,City_320,ER,Premium,1854,Station_1854,City_344,WR,Basic,1825,60,30.42,1002.03,Passenger,8,0.19,30.26476057806044,91.16164824213227,29.711605,82.058018,Varanasi,Shillong,14.340966029080349,83.41739703862969
2245,1231,Station_1231,City_412,WR,Standard,1854,Station_1854,City_344,WR,Basic,1013,120,8.44,310.29,Shatabdi,4,0.11,15.58804521395853,70.63586576590542,29.711605,82.058018,Raipur,Ahmedabad,31.76793234739239,89.28435371068993
